id,text,parent,label,api
666773978.143163.143163,"People will make arguments for this both ways, but as you no doubt know there are strong feelings on this matter and it needs a discussion on a case-by-case basis.  So you need to move those two articles back to where they were, pending those discussions.  Thanks.   ","Good point. I agree that if there was (and still is) a strong inclination to use HRC to refer to Clinton in that time of her life, then Wikipedia should reflect that. It seems like it would be hard to prove either way.  ",0,0.0439
666949214.45931.45931,It is more accurate to say the Warriors didn't start a center in that game.  iguodala isn't a PF either.  ,"I reverted it before I saw this. I stand by my action, however. He hasn't played center up until Game 4 and he most likely won't in the future. He's a natural small forward and on a different team under different circumstances, he would most likely be playing SF rather than PF.  ",0,0.0715
66702174.21742.21273,"Thanks Sjakkalle. Since the original article and the fork should be merge under its original title, and AfD is not the place to decide page moves, please kindly help move the article back to its original title. Thanks in advance. — ","To Instantnood, don't move war over this, I did not delete the redirect to allow move wars to continue.  ",0,0.0652
667265817.204432.204432, Thanks for that.  ,"I've reverted because there was no any evidence in the article supporting the added category - there is little more I can tell here. Much of their categorizing is dubious at best, some is Ok.  ",0,0.0157
66730134.8757.8757,That's a standard welcome message which folks use to welcome new users.  — ,I have no idea what this means.  What exactly are you complaining about?  — ,0,0.0223
667322172.9355.9355, I wonder whether this is a server issue.  Certainly I have not made any changes to the code.  Are other bot operators also reporting problems?   '''( – ''',I have blocked the bot. Please see .  ,0,0.0706
667358849.12371.12371,Thanks all. The request to have them added can be found here.  ,I think this would be very handy. This popped up on my watchlist recently and I wasn't sure how to tackle it. '''''' ,0,0.026399999999999996
667667869.65160.65160,"btw  you seem to have taken some kind of personal disliking to me. People feel how they feel, but please don't be disruptive. Thanks. (I would have written this on your Talk page but I believe you barred me)  ",The content is fine now. ,0,0.3038
667787713.31305.31305,"Oh, that, that's just a fact.   ","Threat: ''""The more you harass me Sca, the more likely you are to be banned.""''  ",0,0.0326
668172772.20971.20971," No, it's vandalism per wikipedia definition.  ","That's not how it works, you are proposing a change, ''you'' must get a consensus for your proposed change, else the WP:STATUSQUO remains: ''During a dispute, until a consensus is established to make a change, the status quo reigns.''. Please also read WP:VAND, because what you're suggesting is vandalism is not, per Wikipedia's definition of what vandalism is and is not. -  ",0,0.1501
668179295.5152.5152,"Thanks, all. I have updated the Jenner FAQ in an attempt to more accurately explain why the ''Vanity Fair'' cover isn't used per WP:NFCC.  ","NFCC does not ''require'' that a non-free photo be discussed in an article. That is only one possible criterion that satisfies contextual significance. Other criteria have to be considered as well, such as availability of alternative images and impact on commercial opportunities for the copyright holder. - ",0,0.030300000000000004
668279980.10872.10872,"I rotated the table. Again, please check that I didn't mess up.","Not yet. I was busy, and want to make the change slowly and carefully. Also, there are rumours that the UN report will be published soon. If someone else wants to make the edit, go ahead. ",0,0.056600000000000004
668697742.14498.14498,"OK, can we update the list of participants please. This is the page where we will do the first steps of the mediation. ''''''"," has been invited and is willing, see above. I think we should start.  ",0,0.0176
668759485.5646.5141,I'll go and read the article and fix it up. I'm not feeling the best right now so I'll do it when I wake up in the morning.,"Well, giving it a glance, sometimes binomials are in parenthesis, sometimes they are not, and sometimes they are not mentioend the first time a specie sis named at all. Other time,s only a binomial name is mentioned. So you could read through the article and make sure it is consistent.  ",0,0.025000000000000005
668768604.30018.30018,"That is an excellent idea. BTW, I'm practicing saying your name, but even my monitor shakes itself in scorn and denial.  ","Thanks. I did a bit of googling, since I thought that maybe Colon was a better target for the redirect. It turns out that Kolon Industries is a fairly large company with an article on the Korean Wikipedia, and it's in DuPont v. Kolon Industries. There's also an Abba Kolon as well as a number of places named Kolon. I'll see what I can do about Kolon.  ",0,0.11800000000000001
668906867.83313.83313,"Stated absolutely that's just not right  WP:CIRC, second paragraph. ","I would still dispute that, since the article being cited can change between revisions, and figuring out which revision people consulted in writing articles is OR. We should rely on the external sources. —  ",0,0.0842
